DATE,INF,DP,DM,DC,DS,TS,DT,RF
2023-06-20,0.005650140663731592,-0.0003282848593374177,-0.016850121114963763,0.005936881591018254,-0.0024999999999999467,-4.367,-0.0029999999999992255,0.0201824721878463
2023-06-21,0.005649821440867752,-0.0003282859370566502,-0.01685296085929768,0.005936529146308022,0.009999999999999787,-4.37,-0.0030000000000001137,0.02019378879589695
2023-06-22,0.005649502254083102,-0.00032828701477588263,-0.016855801560952434,0.00593617674342727,-0.009999999999999787,-4.383,-0.0129999999999999,0.020205105082604646
2023-06-23,0.00564918310335544,-0.0003282880924951151,-0.016858643220383378,0.005935824382420401,0.0,-4.366,0.017000000000000348,0.020216421047947186
2023-06-24,0.0056488639886847665,-0.0003282891702365522,-0.016861485838145795,0.005935472063220809,0.0,-4.362333333333334,0.0036666666666658188,0.020227736691946774
2023-06-25,0.005648544910071081,-0.00032829024797798923,-0.016864329414650627,0.005935119785850695,0.0,-4.358666666666667,0.003666666666666707,0.020239052014625614
2023-06-26,0.005648225867492183,-0.00032829132571942623,-0.01686717395045315,0.005934767550265656,0.0,-4.355,0.003666666666666707,0.020250367016028115
2023-06-27,0.005647906860948069,-0.00032829240348306786,-0.01687001944598651,0.0059344153565323,-0.010000000000000231,-4.388000000000001,-0.03300000000000036,0.020261681696132072
2023-06-28,0.0056475878904387435,-0.00032829348123560715,-0.01687286590172827,0.005934063204561816,0.010000000000000231,-4.380999999999999,0.0070000000000014495,0.020272996054981895
2023-06-29,0.005647268955964204,-0.00032829455901035105,-0.016875713318233714,0.005933711094398609,0.0,-4.4239999999999995,-0.04300000000000015,0.02028431009259979
2023-06-30,0.005646950057502248,-0.00032829563678509496,-0.01687856169591377,0.005933359025998276,-0.010000000000000231,-4.457,-0.03300000000000036,0.020295623808985752
2023-07-01,0.00564663119507508,-0.0003282967145709411,-0.01688141103531263,0.00593300699940522,-0.0033333333333331883,-4.466666666666667,-0.009666666666666934,0.02030693720416199
2023-07-02,0.016126937563932266,0.04885140535409985,-0.0204028831388611,-0.009138703626872791,-0.0033333333333334103,-4.47494623655914,-0.008279569892473582,0.020313019541928767
2023-07-03,0.01612433720212279,0.0488275524080801,-0.0204070467647844,-0.009139538862222192,-0.0033333333333331883,-4.483225806451612,-0.008279569892471805,0.020319101786858695
2023-07-04,0.01612173767877297,0.048803722744298415,-0.02041121209039095,-0.009140374250303708,0.004999999999999893,-4.4998387096774195,-0.01661290322580733,0.020325183938951774
2023-07-05,0.016119138993461055,0.04877991632870419,-0.020415379116735882,-0.009141209791072925,0.0050000000000001155,-4.516451612903226,-0.01661290322580644,0.020331265998208004
2023-07-06,0.016116541145787498,0.04875613312729119,-0.020419547844863238,-0.009142045484651983,0.010000000000000009,-4.558064516129032,-0.04161290322580591,0.020337347964649588
2023-07-07,0.016113944135352744,0.04873237310611971,-0.020423718275794842,-0.009142881330996477,0.0,-4.549677419354839,0.008387096774193026,0.020343429838254323
2023-07-08,0.016111347961735047,0.048708636231316584,-0.020427890410596936,-0.009143717330239647,-0.010000000000000009,-4.524623655913979,0.025053763440859633,0.020349511619044414
2023-07-09,0.016108752624534855,0.048684922469052955,-0.020432064250291346,-0.009144553482348187,-0.010000000000000009,-4.499569892473118,0.02505376344086141,0.02035559330701986
2023-07-10,0.016106158123374813,0.04866123178561092,-0.020436239795966534,-0.00914538978742203,-0.010000000000000009,-4.474516129032258,0.025053763440859633,0.020361674902158455
2023-07-11,0.01610356445781097,0.0486375641473169,-0.020440417048633218,-0.009146226245450077,-0.010000000000000009,-4.486129032258064,-0.01161290322580566,0.02036775640450461
2023-07-12,0.01610097162746598,0.04861391952056385,-0.020444596009335434,-0.009147062856532261,0.0,-4.4477419354838705,0.038387096774193274,0.020373837814013918
2023-07-13,0.016098379631918087,0.04859029787181125,-0.02044877667912833,-0.009147899620657483,0.009999999999999787,-4.429354838709678,0.018387096774192813,0.020379919130730784
2023-07-14,0.016095788470767744,0.04856669916754075,-0.020452959059067036,-0.009148736537881263,2.220446049250313e-16,-4.470967741935484,-0.04161290322580591,0.02038600035465521
2023-07-15,0.016093198143637598,0.04854312337438929,-0.0204571431501956,-0.009149573608281326,0.006666666666666599,-4.4692473118279565,0.0017204301075270934,0.02039208148576499
2023-07-16,0.016090608650105895,0.048519570458971574,-0.020461328953558056,-0.009150410831835471,0.006666666666666599,-4.46752688172043,0.0017204301075262052,0.020398162524060126
2023-07-17,0.016088019989750887,0.048496040388013216,-0.020465516470220654,-0.009151248208665839,0.006666666666666599,-4.465806451612902,0.0017204301075279815,0.02040424346956282
2023-07-18,0.016085432162217424,0.04847253312832858,-0.020469705701227428,-0.009152085738728017,-0.010000000000000009,-4.467419354838709,-0.001612903225806761,0.02041032432229528
2023-07-19,0.01608284516706155,0.04844904864670978,-0.02047389664763353,-0.009152923422144148,0.010000000000000231,-4.499032258064516,-0.03161290322580701,0.020416405082213096
2023-07-20,0.016080259003883716,0.04842558691008202,-0.020478089310482988,-0.009153761258880923,-0.010000000000000009,-4.510645161290322,-0.01161290322580566,0.020422485749360675
2023-07-21,0.016077673672328773,0.048402147885437084,-0.02048228369085316,-0.009154599249060483,-0.010000000000000009,-4.502258064516129,0.008387096774193026,0.020428566323715813
2023-07-22,0.01607508917193056,0.04837873153981107,-0.020486479789776985,-0.00915543739267173,0.0033333333333334103,-4.510537634408602,-0.008279569892473582,0.02043464680527851
2023-07-23,0.016072505502333936,0.048355337840262226,-0.0204906776083096,-0.009156275689736874,0.0033333333333331883,-4.518817204301075,-0.008279569892472693,0.020440727194070973
2023-07-24,0.016069922663139346,0.04833196675400411,-0.020494877147528363,-0.009157114140378052,0.0033333333333334103,-4.527096774193549,-0.008279569892473582,0.020446807490070995
2023-07-25,0.016067340653902834,0.04830861824822804,-0.02049907840846621,-0.009157952744539755,0.0,-4.558709677419355,-0.03161290322580612,0.02045288769330078
2023-07-26,0.016064759474269254,0.048285292290258464,-0.0205032813922227,-0.009158791502355225,-0.010000000000000009,-4.530322580645161,0.028387096774193488,0.020458967803782535
2023-07-27,0.016062179123816852,0.04826198884741976,-0.02050748609981967,-0.009159630413791153,-0.020000000000000018,-4.561935483870968,-0.03161290322580701,0.02046504782147185
2023-07-28,0.016059599602168274,0.04823870788714724,-0.02051169253233447,-0.009160469478958579,0.030000000000000027,-4.573548387096774,-0.01161290322580566,0.02047112774641313
2023-07-29,0.01605702090887957,0.04821544937692057,-0.020515900690811148,-0.009161308697824194,0.0,-4.5851612903225805,-0.011612903225806548,0.020477207578584178
2023-07-30,0.01605444304361779,0.04819221328426375,-0.02052011057633816,-0.009162148070521245,0.0,-4.596774193548387,-0.011612903225806548,0.02048328731798499
2023-07-31,0.01605186600591678,0.04816899957681169,-0.020524322189959542,-0.009162987596994217,0.0,-4.608387096774193,-0.01161290322580566,0.020489366964637767
2023-08-01,0.016049289795421383,0.048145808222199285,-0.02052853553275266,-0.00916382727736525,-0.020000000000000018,-4.59,0.018387096774192813,0.02049544651852031
2023-08-02,0.013023006486922135,0.01569715853358554,-0.017948224200626264,0.006457222251935042,0.010000000000000009,-4.550645161290323,0.039354838709677153,0.02049787831410743
2023-08-03,0.013021310720766585,0.015694694912461848,-0.017951446166413105,0.006456805321677261,-0.030000000000000027,-4.501290322580645,0.04935483870967783,0.020500310094861973
2023-08-04,0.013019615396193705,0.015692232064493068,-0.01795466928924173,0.006456388445237879,0.029999999999999805,-4.4719354838709675,0.029354838709677367,0.020502741860783935
2023-08-05,0.013017920513003697,0.015689769989368444,-0.017957893569623046,0.0064559716226391,-0.006666666666666599,-4.465913978494624,0.0060215053763439386,0.020505173611851113
2023-08-06,0.013016226071041177,0.015687308686710612,-0.01796111900829004,0.0064555548538365185,-0.006666666666666821,-4.459892473118279,0.006021505376344827,0.020507605348063507
2023-08-07,0.013014532070128556,0.01568484815618662,-0.017964345605775832,0.006455138138830135,-0.006666666666666599,-4.453870967741936,0.00602150537634305,0.020510037069465525
2023-08-08,0.013012838510088241,0.015682388397352504,-0.017967573362780098,0.006454721477664356,0.010000000000000231,-4.434516129032258,0.01935483870967758,0.02051246877601276
2023-08-09,0.013011145390764844,0.015679929409919708,-0.017970802279847053,0.006454304870272573,0.009999999999999787,-4.455161290322581,-0.020645161290322456,0.020514900467727415
2023-08-10,0.013009452711936374,0.015677471193488664,-0.01797403235769859,0.006453888316632585,-0.009999999999999787,-4.475806451612903,-0.020645161290322456,0.020517332144587286
2023-08-11,0.013007760473491843,0.015675013747748632,-0.01797726359685672,0.006453471816766593,0.0,-4.4964516129032255,-0.020645161290322456,0.02051976380663678
2023-08-12,0.013006068675231458,0.015672557072255632,-0.017980495998054433,0.006453055370652397,0.006666666666666599,-4.513763440860215,-0.01731182795698949,0.020522195453831493
2023-08-13,0.013004377316977633,0.015670101166698914,-0.017983729561835946,0.006452638978289998,0.006666666666666821,-4.5310752688172045,-0.01731182795698949,0.02052462708617142
2023-08-14,0.013002686398574975,0.01566764603070112,-0.017986964288834315,0.0064522226396571914,0.006666666666666599,-4.548387096774194,-0.01731182795698949,0.020527058703700973
2023-08-15,0.013000995919845897,0.015665191663951493,-0.01799020017974922,0.006451806354753978,-0.010000000000000009,-4.519032258064516,0.029354838709678255,0.02052949030637574
2023-08-16,0.012999305880612806,0.015662738065983863,-0.017993437235113777,0.006451390123558159,0.0,-4.539677419354838,-0.020645161290322456,0.02053192189421793
2023-08-17,0.012997616280720315,0.01566028523650968,-0.017996675455649872,0.006450973946047527,-0.010000000000000009,-4.500322580645161,0.039354838709677153,0.02053435346722754
2023-08-18,0.012995927119968631,0.01565783317517378,-0.017999914841890625,0.006450557822244292,0.0,-4.480967741935484,0.01935483870967669,0.02053678502540457
2023-08-19,0.012994238398224568,0.01565538188162101,-0.01800315539455792,0.0064501417521262445,0.0,-4.484946236559139,-0.00397849462365496,0.020539216568726815
2023-08-20,0.012992550115288335,0.0156529313554074,-0.018006397114195983,0.006449725735671186,0.0,-4.488924731182796,-0.0039784946236567365,0.02054164809721648
2023-08-21,0.012990862270982338,0.0156504815962666,-0.018009640001526696,0.006449309772879117,0.0,-4.492903225806452,-0.003978494623655848,0.020544079610873567
2023-08-22,0.012989174865173392,0.015648032603799045,-0.018012884057105386,0.006448893863750039,0.0,-4.553548387096774,-0.06064516129032249,0.020546511109698073
2023-08-23,0.012987487897639507,0.01564558437767178,-0.018016129281576213,0.006448478008239545,-0.010000000000000009,-4.534193548387097,0.01935483870967758,0.02054894259369
2023-08-24,0.01298580136826969,0.015643136917440837,-0.018019375675627752,0.006448062206369838,0.020000000000000018,-4.58483870967742,-0.05064516129032359,0.020551374062827144
2023-08-25,0.012984115276864154,0.015640690222862064,-0.01802262323980423,0.006447646458118717,-0.010000000000000009,-4.615483870967742,-0.030645161290321354,0.02055380551715391
2023-08-26,0.012982429623223105,0.0156382442935137,-0.018025871974816424,0.006447230763463981,0.010000000000000009,-4.606129032258065,0.009354838709676905,0.020556236956625895
2023-08-27,0.012980744407213357,0.015635799129062784,-0.018029121881241873,0.006446815122405627,0.010000000000000009,-4.596774193548388,0.009354838709676905,0.0205586683812653
2023-08-28,0.012979059628635116,0.015633354729087553,-0.018032372959769147,0.0064463995349658635,0.010000000000000009,-4.58741935483871,0.009354838709677793,0.020561099791072124
2023-08-29,0.012977375287377397,0.01563091109329945,-0.01803562521095358,0.006445984001078077,-0.010000000000000009,-4.558064516129033,0.029354838709677367,0.02056353118604637
2023-08-30,0.012975691383196007,0.015628468221321117,-0.018038878635528163,0.006445568520764475,-0.010000000000000009,-4.568709677419355,-0.010645161290322669,0.02056596256616583
2023-08-31,0.012974007915957757,0.01562602611281959,-0.018042133234037118,0.006445153094002853,0.0,-4.559354838709678,0.009354838709677793,0.020568393931474915
2023-09-01,0.012972324885507255,0.015623584767350911,-0.018045389007191232,0.006444737720793212,-0.010000000000000009,-4.5600000000000005,-0.000645161290322882,0.020570825281929217
2023-09-02,0.003025584242980049,-0.04818346998488308,-0.01879748001589021,0.007100689125522842,0.004999999999999893,-4.560666666666667,-0.0006666666666665932,0.020573337661833335
2023-09-03,0.0030254927041531076,-0.04820669764502404,-0.018801014132779004,0.007100184963460583,0.0050000000000001155,-4.561333333333334,-0.0006666666666665932,0.02057585002588347
2023-09-04,0.0030254011708548264,-0.04822994771056275,-0.018804549578824128,0.007099680873000083,0.004999999999999893,-4.562,-0.0006666666666665932,0.020578362374101822
2023-09-05,0.0030253096431074084,-0.04825322021387125,-0.01880808635474749,0.007099176854096939,0.0050000000000001155,-4.562666666666667,-0.0006666666666665932,0.020580874706488395
2023-09-06,0.00302521812088865,-0.04827651518751042,-0.018811624461326542,0.007098672906751149,-0.020000000000000018,-4.593333333333334,-0.030666666666666842,0.020583387023020983
2023-09-07,0.0030251266042207554,-0.04829983266400793,-0.018815163899305418,0.0070981690309405154,0.0,-4.574,0.01933333333333387,0.02058589932372179
2023-09-08,0.00302503509308152,-0.048323172676002495,-0.01881870466947266,0.007097665226665035,-0.010000000000000009,-4.584666666666666,-0.01066666666666638,0.020588411608568613
2023-09-09,0.0030249435874931483,-0.04834653525617736,-0.018822246772494666,0.007097161493902509,0.0,-4.582000000000001,0.002666666666665485,0.020590923877583656
2023-09-10,0.0030248520874112325,-0.048369920437271334,-0.018825790209193307,0.007096657832630734,0.0,-4.5793333333333335,0.002666666666667261,0.020593436130766918
2023-09-11,0.0030247605928579767,-0.04839332825212324,-0.018829334980301603,0.007096154242849711,0.0,-4.576666666666667,0.002666666666666373,0.0205959483681184
2023-09-12,0.0030246691038777877,-0.048416758733538616,-0.018832881086597003,0.00709565072453724,0.0,-4.5873333333333335,-0.01066666666666638,0.020598460589615897
2023-09-13,0.0030245776204040546,-0.04844021191453412,-0.018836428528779214,0.0070951472776711174,0.010000000000000009,-4.578,0.009333333333333194,0.020600972795281614
2023-09-14,0.0030244861424811855,-0.048463687828070895,-0.018839977307647894,0.0070946439022291415,-0.020000000000000018,-4.568666666666667,0.009333333333333194,0.02060348498511555
2023-09-15,0.003024394670064772,-0.048487186507243416,-0.018843527423947178,0.007094140598211314,0.0,-4.589333333333333,-0.020666666666666167,0.020605997159117706
2023-09-16,0.0030243032031992225,-0.04851070798517954,-0.018847078878454503,0.007093637365617637,-0.010000000000000009,-4.583333333333333,0.006000000000000227,0.020608509317265877
2023-09-17,0.003024211741884536,-0.0485342522950294,-0.018850631671869594,0.0070931342043815,-0.010000000000000009,-4.577333333333334,0.005999999999999339,0.02061102145958227
2023-09-18,0.003024120286076306,-0.04855781947009865,-0.018854185805003205,0.007092631114547314,-0.010000000000000009,-4.5713333333333335,0.006000000000000227,0.02061353358606688
2023-09-19,0.0030240288357967354,-0.048581409543704115,-0.018857741278588358,0.0070921280960484665,0.010000000000000009,-4.602,-0.030666666666666842,0.02061604569671971
2023-09-20,0.0030239373910680286,-0.04860502254922931,-0.0188612980933914,0.007091625148929368,-0.010000000000000009,-4.612666666666667,-0.01066666666666638,0.020618557791518555
2023-09-21,0.003023845951867982,-0.04862865852013558,-0.018864856250200884,0.0070911222731012075,-0.07000000000000006,-4.613333333333333,-0.0006666666666665932,0.02062106987048562
2023-09-22,0.003023754518174391,-0.0486523174899398,-0.01886841574969431,0.007090619468608389,0.08000000000000007,-4.624,-0.01066666666666638,0.020623581933620905
2023-09-23,0.003023663090031664,-0.048675999492236686,-0.018871976592715757,0.007090116735406512,-0.0033333333333334103,-4.6146666666666665,0.009333333333333194,0.02062609398092441
2023-09-24,0.0030235716674398005,-0.04869970456063209,-0.018875538779976043,0.007089614073495576,-0.0033333333333331883,-4.605333333333334,0.009333333333332305,0.020628606012396133
2023-09-25,0.0030234802503099857,-0.048723432728887454,-0.018879102312285925,0.0070891114828533774,-0.0033333333333334103,-4.596,0.009333333333334082,0.020631118028013873
2023-09-26,0.0030233888387532384,-0.04874718403078643,-0.018882667190334018,0.007088608963457717,0.0,-4.576666666666667,0.01933333333333298,0.020633630027822036
2023-09-27,0.003023297432725151,-0.04877095850015717,-0.01888623341495329,0.007088106515308593,-0.010000000000000009,-4.567333333333334,0.009333333333333194,0.020636142011776215
2023-09-28,0.00302320603220352,-0.04879475617090566,-0.018889800986865664,0.007087604138383806,0.010000000000000009,-4.548,0.01933333333333387,0.020638653979898613
2023-09-29,0.003023114637232752,-0.048818577077026755,-0.0188933699068708,0.007087101832661155,0.0,-4.568666666666667,-0.020666666666667055,0.02064116593218923
2023-09-30,0.0030230232477684413,-0.04884242125257092,-0.01889694017566841,0.007086599598118435,0.0,-4.569333333333333,-0.0006666666666657051,0.02064367786864807
2023-10-01,0.00302293186383279,-0.04886628873163306,-0.018900511794091468,0.007086097434777852,0.0,-4.57,-0.0006666666666674814,0.020646189789252922
2023-10-02,0.004550477800959239,-0.029533044353408533,-0.011652780449828783,0.015266942151556879,0.0,-4.5677419354838715,0.002258064516128755,0.020637681607005298
2023-10-03,0.0045502707419079365,-0.029541768937193617,-0.011654138481013489,0.015264611712098027,0.020000000000000018,-4.545483870967741,0.022258064516130105,0.020629173243102983
2023-10-04,0.004550063701662527,-0.029550498677307024,-0.011655496828733703,0.015262281984040412,-0.019999999999999796,-4.513225806451612,0.032258064516129004,0.020620664697545976
2023-10-05,0.004549856680311825,-0.029559233578281136,-0.011656855493178197,0.015259952966962271,0.0,-4.490967741935484,0.02225806451612833,0.02061215597028987
2023-10-06,0.004549649677767017,-0.029567973644748315,-0.011658214474380296,0.015257624660619432,0.009999999999999787,-4.508709677419354,-0.01774193548386993,0.020603647061334662
2023-10-07,0.004549442694050307,-0.029576718881252063,-0.01165957377249546,0.015255297064634528,0.0,-4.508951612903226,-0.00024193548387163588,0.02059513797070256
2023-10-08,0.004549235729183897,-0.029585469292413638,-0.01166093338764584,0.015252970178719,0.0,-4.509193548387097,-0.00024193548387163588,0.020586628698371356
2023-10-09,0.004549028783123381,-0.029594224882776552,-0.011662293319886972,0.01525064400256208,0.0,-4.509435483870967,-0.00024193548386985952,0.02057811924431885
2023-10-10,0.004548821855935371,-0.029602985656984267,-0.011663653569374311,0.015248318535764197,0.0,-4.509677419354839,-0.00024193548387163588,0.02056960960856724
2023-10-11,0.004548614947531051,-0.029611751619635838,-0.011665014136241115,0.015245993778058988,0.0,-4.51741935483871,-0.007741935483871032,0.020561099791072124
2023-10-12,0.004548408057977033,-0.02962052277533031,-0.011666375020520712,0.015243669729113486,-0.009999999999999787,-4.49516129032258,0.022258064516130105,0.020552589791855702
2023-10-13,0.0045482011872289094,-0.029629299128711158,-0.01166773622240187,0.015241346388594727,0.009999999999999787,-4.512903225806451,-0.017741935483871707,0.020544079610873567
2023-10-14,0.004547994335264477,-0.02963808068434412,-0.011669097741929015,0.015239023756214142,0.0,-4.507311827956989,0.005591397849462609,0.020535569248170127
2023-10-15,0.004547787502172549,-0.029646867446894876,-0.011670459579268717,0.015236701831594366,0.0,-4.501720430107526,0.005591397849462609,0.020527058703700973
2023-10-16,0.004547580687864314,-0.029655659421006925,-0.011671821734520919,0.015234380614424631,0.0,-4.4961290322580645,0.005591397849461721,0.020518547977466106
2023-10-17,0.004547373892361973,-0.02966445661130153,-0.011673184207752254,0.015232060104416375,0.020000000000000018,-4.5438709677419356,-0.04774193548387107,0.020510037069465525
2023-10-18,0.004547167115665528,-0.029673259022399964,-0.011674546999151497,0.015229740301214423,0.0,-4.561612903225806,-0.01774193548387082,0.020501525979677027
2023-10-19,0.004546960357797181,-0.029682066658990137,-0.011675910108751969,0.015227421204508018,-0.030000000000000027,-4.489354838709676,0.07225806451612993,0.02049301470810061
2023-10-20,0.004546753618690323,-0.02969087952570444,-0.011677273536709134,0.01522510281398639,-2.220446049250313e-16,-4.427096774193548,0.062258064516128364,0.020484503254736275
2023-10-21,0.004546546898411564,-0.029699697627219683,-0.011678637283156249,0.015222785129272168,2.220446049250313e-16,-4.434838709677419,-0.007741935483871032,0.020475991619561817
2023-10-22,0.004546340196938701,-0.02970852096817936,-0.011680001348126634,0.015220468150098991,0.0,-4.44258064516129,-0.007741935483871032,0.020467479802577238
2023-10-23,0.0045461335142273265,-0.029717349553260282,-0.011681365731820168,0.01521815187615609,2.220446049250313e-16,-4.450322580645161,-0.007741935483871032,0.020458967803782535
2023-10-24,0.004545926850321848,-0.029726183387150374,-0.011682730434270174,0.015215836307066096,-0.010000000000000231,-4.448064516129032,0.002258064516128755,0.020450455623155506
2023-10-25,0.004545720205200062,-0.02973502247452646,-0.011684095455654322,0.01521352144256265,0.010000000000000231,-4.465806451612902,-0.01774193548386993,0.02044194326069615
2023-10-26,0.0045455135788841725,-0.029743866820087568,-0.011685460796072557,0.015211207282246177,-0.010000000000000231,-4.463548387096774,0.002258064516128755,0.02043343071638226
2023-10-27,0.004545306971329772,-0.029752716428499425,-0.011686826455569304,0.015208893825872512,0.009999999999999787,-4.411290322580645,0.05225806451612858,0.020424917990236047
2023-10-28,0.004545100382581269,-0.029761571304472167,-0.01168819243434444,0.015206581073108693,2.220446049250313e-16,-4.415698924731182,-0.0044086021505371775,0.020416405082213096
2023-10-29,0.0045448938125942535,-0.029770431452727047,-0.011689558732486808,0.015204269023599547,0.0,-4.42010752688172,-0.004408602150538066,0.020407891992335614
2023-10-30,0.004544687261368728,-0.029779296877963112,-0.011690925350051938,0.015201957677078711,2.220446049250313e-16,-4.424516129032258,-0.004408602150538066,0.020399378720581396
2023-10-31,0.004544480728949101,-0.02978816758487941,-0.011692292287228605,0.015199647033146616,0.0,-4.4322580645161285,-0.007741935483870144,0.020390865266950442
2023-11-01,0.0045442742152687595,-0.0297970435782194,-0.011693659544072338,0.015197337091536896,-4.440892098500626e-16,-4.369999999999999,0.06225806451612925,0.020382351631442752
2023-11-02,0.007010760871646942,-0.03942414430459492,-0.007870788389751436,-0.0005950471173646005,4.440892098500626e-16,-4.438999999999999,-0.06899999999999995,0.02037858124901426
2023-11-03,0.007010269398446155,-0.03943969306628742,-0.007871407931615528,-0.000595050658197758,-0.010000000000000231,-4.4079999999999995,0.030999999999999694,0.020374810830925405
2023-11-04,0.007009777994116362,-0.03945525409761667,-0.007872027571013124,-0.0005950541990753249,0.0,-4.413666666666666,-0.005666666666666487,0.02037104037715398
2023-11-05,0.007009286658701969,-0.03947082741306031,-0.007872647307966435,-0.0005950577399861988,0.0,-4.419333333333333,-0.005666666666667375,0.020367269887722195
2023-11-06,0.007008795392114164,-0.03948641302720707,-0.00787326714254208,-0.0005950612809414821,0.0,-4.425,-0.005666666666666487,0.02036349936260784
2023-11-07,0.007008304194419559,-0.03950201095460125,-0.007873887074706752,-0.0005950648219522769,0.0,-4.433999999999999,-0.008999999999999453,0.020359728801810917
2023-11-08,0.007007813065573748,-0.03951762120987604,-0.007874507104504866,-0.0005950683629852765,0.010000000000000231,-4.433,0.0009999999999994458,0.020355958205331426
2023-11-09,0.007007322005532326,-0.0395332438076202,-0.007875127231958629,-0.0005950719040737877,0.0,-4.441999999999999,-0.008999999999999453,0.02035218757319157
2023-11-10,0.007006831014339701,-0.03954887876247805,-0.00787574745709025,-0.0005950754452067082,-2.220446049250313e-16,-4.471,-0.029000000000000803,0.020348416905346944
2023-11-11,0.00700634009190706,-0.039564526089149434,-0.007876367779921936,-0.0005950789863729357,0.0,-4.473333333333333,-0.0023333333333326323,0.020344646201841954
2023-11-12,0.007005849238278813,-0.039580185802278706,-0.007876988200486996,-0.0005950825275835725,0.0,-4.475666666666666,-0.0023333333333335204,0.020340875462654395
2023-11-13,0.007005358453454959,-0.03959585791663237,-0.007877608718774335,-0.0005950860688386186,0.0,-4.478,-0.0023333333333335204,0.020337104687762064
2023-11-14,0.007004867737324485,-0.039611542446888144,-0.007878229334872774,-0.0005950896101269717,0.020000000000000018,-4.457,0.020999999999999908,0.02033333387720937
2023-11-15,0.0070043770899984046,-0.039627239407868095,-0.007878850048749006,-0.0005950931514708364,-0.010000000000000009,-4.476,-0.019000000000000128,0.020329563030974107
2023-11-16,0.0070038865113657076,-0.039642948814305475,-0.007879470860447449,-0.0005950966928258036,-0.010000000000000009,-4.455,0.020999999999999908,0.020325792149056277
2023-11-17,0.007003396001448597,-0.0396586706810224,-0.007880091769979204,-0.0005951002342695892,0.0,-4.484,-0.028999999999999915,0.020322021231455878
2023-11-18,0.007002905560269274,-0.03967440502286321,-0.007880712777377584,-0.0005951037757355797,0.0,-4.4896666666666665,-0.005666666666666487,0.020318250278150707
2023-11-19,0.007002415187716729,-0.039690151854661154,-0.007881333882664798,-0.000595107317234877,0.0,-4.495333333333333,-0.005666666666666487,0.020314479289185172
2023-11-20,0.007001924883879772,-0.039705911191327235,-0.007881955085840846,-0.000595110858789686,0.0,-4.501,-0.005666666666667375,0.020310708264514865
2023-11-21,0.007001434648669594,-0.03972168304771696,-0.007882576386994553,-0.000595114400377802,0.0,-4.49,0.01100000000000012,0.02030693720416199
2023-11-22,0.0070009444821306,-0.03973746743880801,-0.007883197786081512,-0.0005951179420103273,-0.020000000000000018,-4.529,-0.0389999999999997,0.020303166108126547
2023-11-23,0.007000454384218387,-0.0397532643794892,-0.007883819283146137,-0.000595121483687262,0.0,-4.523000000000001,0.005999999999999339,0.020299394976408536
2023-11-24,0.006999964354888549,-0.03976907388479379,-0.007884440878221736,-0.0005951250253975036,0.0,-4.5169999999999995,0.0060000000000011156,0.020295623808985752
2023-11-25,0.006999474394185494,-0.03978489596967728,-0.007885062571319419,-0.0005951285671632569,0.010000000000000009,-4.529333333333334,-0.012333333333334195,0.0202918526058804
2023-11-26,0.006998984502042612,-0.03980073064916183,-0.007885684362461388,-0.0005951321089623171,0.010000000000000009,-4.541666666666667,-0.012333333333333307,0.02028808136709248
2023-11-27,0.006998494678482109,-0.039816577938314036,-0.007886306251680958,-0.0005951356508057868,0.010000000000000009,-4.554,-0.012333333333333307,0.02028431009259979
2023-11-28,0.006998004923503986,-0.03983243785217831,-0.00788692823897813,-0.0005951391926936656,0.010000000000000009,-4.523000000000001,0.030999999999999694,0.02028053878242453
2023-11-29,0.006997515237019432,-0.03984831040587682,-0.007887550324430627,-0.0005951427346148515,-0.030000000000000027,-4.522,0.001000000000000334,0.020276767436544496
2023-11-30,0.006997025619117259,-0.03986419561448731,-0.007888172508005142,-0.000595146276591549,0.029999999999999805,-4.601000000000001,-0.07900000000000063,0.020272996054981895
2023-12-01,0.006996536069664251,-0.03988009349318751,-0.00788879478974609,-0.0005951498186015535,-0.029999999999999805,-4.53,0.07100000000000062,0.020269224637736727
2023-12-02,0.011064310979219403,0.01858888188839888,0.005095618012690505,0.00969839373752696,-0.0033333333333334103,-4.539354838709677,-0.009354838709676905,0.02026679144637722
2023-12-03,0.011063086924880805,0.018585427065297984,0.005095358372688518,0.009697453240332918,-0.0033333333333332993,-4.548709677419355,-0.009354838709677793,0.020264358240140723
2023-12-04,0.011061863141347274,0.0185819735261451,0.005095098759152227,0.00969651292552199,-0.0033333333333334103,-4.558064516129033,-0.009354838709677793,0.020261925019071647
2023-12-05,0.011060639628552214,0.018578521270252148,0.005094839172059427,0.009695572793071974,-0.020000000000000018,-4.55741935483871,0.000645161290322882,0.020259491783125583
2023-12-06,0.011059416386340221,0.018575070296842248,0.005094579611432321,0.009694632842849665,0.010000000000000009,-4.586774193548387,-0.029354838709677367,0.020257058532324734
2023-12-07,0.011058193414689103,0.018571620605249525,0.005094320077248707,0.009693693074899468,-0.039999999999999925,-4.546129032258065,0.04064516129032203,0.020254625266669102
2023-12-08,0.011056970713465656,0.0185681721947415,0.005094060569486381,0.009692753489132585,-0.009999999999999898,-4.555483870967742,-0.009354838709676905,0.020252191986158685
2023-12-09,0.011055748282625486,0.018564725064630094,0.005093801088167547,0.00969181408548241,0.0,-4.55483870967742,0.0006451612903219939,0.020249758690793485
2023-12-10,0.011054526122035394,0.018561279214138426,0.005093541633292205,0.009690874863904545,0.0,-4.554193548387097,0.000645161290322882,0.020247325380551295
